Date,Category,Product,Region,Units,Price,Sales,Satisfaction
2025-08-15,Electronics,Laptop,South,1,1041.36,1041.36,3.6
2025-08-15,Sports,Bicycle,South,1,459.77,459.77,4.1
2025-08-15,Beauty,Mascara,East,3,21.87,65.61,3.8
2025-08-16,Clothing,Jacket,North,1,115.47,115.47,3.9
2025-08-16,Electronics,Smartphone,North,2,648.67,1297.34,5.0
2025-08-16,Sports,Yoga Mat,West,1,27.65,27.65,2.9
2025-08-16,Beauty,Perfume,North,1,85.01,85.01,4.3
2025-08-16,Home,Coffee Maker,West,4,87.43,349.72,2.5
2025-08-16,Clothing,Jeans,South,2,57.6,115.2,2.9
2025-08-16,Sports,Running Shoes,East,1,98.93,98.93,3.7
2025-08-16,Electronics,Laptop,East,1,987.99,987.99,3.9
2025-08-16,Electronics,Laptop,East,1,1058.91,1058.91,4.4
2025-08-16,Home,Blender,East,2,54.58,109.16,4.1
2025-08-16,Home,Blender,North,2,52.89,105.78,3.9
2025-08-16,Clothing,Jeans,North,1,60.23,60.23,3.2
2025-08-16,Beauty,Lipstick,West,4,16.31,65.24,4.0
2025-08-17,Beauty,Lipstick,East,2,14.6,29.2,5.0
2025-08-17,Beauty,Perfume,South,3,85.62,256.86,5.0
2025-08-17,Home,Blender,South,2,51.79,103.58,3.8
2025-08-17,Clothing,Sneakers,West,3,87.78,263.34,3.5
2025-08-17,Beauty,Lipstick,South,1,15.81,15.81,3.9
2025-08-17,Beauty,Face Cream,South,3,36.97,110.91,5.0
2025-08-17,Beauty,Face Cream,West,1,34.53,34.53,3.3
2025-08-17,Sports,Yoga Mat,North,1,32.75,32.75,4.5
2025-08-17,Beauty,Face Cream,West,1,34.99,34.99,3.1
2025-08-17,Home,Sofa,East,3,550.32,1650.96,4.5
2025-08-17,Beauty,Perfume,South,2,87.05,174.1,4.5
2025-08-17,Sports,Dumbbell,East,1,38.6,38.6,4.3
2025-08-18,Sports,Running Shoes,South,1,87.89,87.89,4.4
2025-08-18,Clothing,Jeans,East,2,61.68,123.36,2.9
2025-08-18,Beauty,Face Cream,West,2,31.94,63.88,4.4
2025-08-18,Sports,Running Shoes,North,4,89.79,359.16,3.2
2025-08-18,Beauty,Mascara,North,3,21.28,63.84,2.9
2025-08-18,Sports,Running Shoes,West,1,87.91,87.91,3.9
2025-08-18,Beauty,Perfume,South,3,76.4,229.2,4.0
2025-08-18,Sports,Yoga Mat,West,1,32.59,32.59,4.1
2025-08-19,Clothing,Jeans,East,1,64.98,64.98,5.0
2025-08-19,Home,Vacuum,North,1,184.91,184.91,3.7
2025-08-19,Home,Coffee Maker,North,2,82.99,165.98,4.2
2025-08-19,Home,Vacuum,South,1,186.15,186.15,3.1
2025-08-19,Sports,Dumbbell,West,2,38.75,77.5,3.6
2025-08-19,Sports,Dumbbell,East,3,38.89,116.67,3.3
2025-08-20,Home,Blender,North,4,53.97,215.88,4.5
2025-08-20,Electronics,Laptop,West,1,1065.84,1065.84,4.1
2025-08-20,Home,Sofa,North,1,605.5,605.5,4.6
2025-08-20,Beauty,Face Cream,North,4,32.93,131.72,3.0
2025-08-20,Sports,Yoga Mat,West,1,30.38,30.38,3.9
2025-08-21,Home,Blender,West,3,53.17,159.51,3.6
2025-08-21,Clothing,Jacket,South,1,131.18,131.18,4.0
2025-08-21,Beauty,Perfume,South,2,79.05,158.1,4.4
2025-08-21,Sports,Dumbbell,South,2,40.43,80.86,3.3
2025-08-21,Electronics,Smartphone,North,1,678.67,678.67,4.1
2025-08-21,Beauty,Perfume,West,1,73.86,73.86,4.5
2025-08-21,Sports,Running Shoes,West,1,94.26,94.26,3.6
2025-08-21,Clothing,Jacket,West,2,128.12,256.24,3.5
2025-08-21,Home,Coffee Maker,West,2,91.85,183.7,4.5
2025-08-21,Sports,Bicycle,North,2,406.72,813.44,3.4
2025-08-21,Electronics,Smartphone,South,3,633.87,1901.61,4.5
2025-08-22,Sports,Dumbbell,North,1,40.02,40.02,4.4
2025-08-22,Home,Blender,West,1,48.99,48.99,3.3
2025-08-22,Beauty,Face Cream,West,1,34.95,34.95,5.0
2025-08-22,Sports,Yoga Mat,North,1,29.36,29.36,4.0
2025-08-22,Home,Blender,West,1,45.19,45.19,4.1
2025-08-22,Clothing,Jeans,West,1,63.1,63.1,4.2
2025-08-22,Home,Blender,South,5,49.2,246.0,4.7
2025-08-22,Clothing,Sneakers,South,1,73.04,73.04,4.0
2025-08-23,Electronics,Smartphone,South,2,753.62,1507.24,4.0
2025-08-23,Home,Coffee Maker,South,2,91.89,183.78,5.0
2025-08-23,Sports,Dumbbell,West,2,38.51,77.02,4.5
2025-08-23,Clothing,Jacket,North,2,112.08,224.16,4.2
2025-08-23,Sports,Yoga Mat,South,1,30.8,30.8,3.5
2025-08-23,Sports,Dumbbell,West,1,37.18,37.18,4.9
2025-08-23,Clothing,T-Shirt,South,3,22.77,68.31,4.0
2025-08-23,Electronics,Headphones,North,1,146.96,146.96,5.0
2025-08-24,Electronics,Laptop,North,2,917.57,1835.14,5.0
2025-08-24,Beauty,Lipstick,East,1,15.61,15.61,5.0
2025-08-24,Home,Sofa,South,1,639.76,639.76,4.4
2025-08-24,Beauty,Lipstick,North,1,14.85,14.85,3.7
2025-08-24,Electronics,Headphones,North,3,148.93,446.79,2.7
2025-08-24,Clothing,Sneakers,West,1,86.41,86.41,5.0
2025-08-24,Home,Coffee Maker,South,2,98.28,196.56,5.0
2025-08-24,Electronics,Smartwatch,East,3,244.66,733.98,4.6
2025-08-25,Electronics,Laptop,West,1,1097.19,1097.19,2.8
2025-08-25,Clothing,T-Shirt,East,2,23.21,46.42,3.6
2025-08-25,Electronics,Smartwatch,North,4,238.97,955.88,3.3
2025-08-25,Clothing,Sneakers,South,1,85.72,85.72,4.9
2025-08-25,Home,Sofa,North,2,638.73,1277.46,3.8
2025-08-25,Electronics,Headphones,West,3,144.43,433.29,3.1
2025-08-25,Beauty,Mascara,East,2,20.23,40.46,3.9
2025-08-25,Beauty,Face Cream,South,4,35.52,142.08,3.3
2025-08-25,Clothing,T-Shirt,North,1,23.97,23.97,4.4
2025-08-25,Beauty,Perfume,North,1,79.84,79.84,5.0
2025-08-25,Sports,Dumbbell,North,2,43.08,86.16,4.6
2025-08-25,Clothing,Jeans,South,1,55.92,55.92,2.6
2025-08-25,Home,Blender,South,1,54.31,54.31,3.3
2025-08-25,Home,Blender,East,2,46.41,92.82,3.9
2025-08-26,Clothing,Sneakers,East,1,72.29,72.29,4.3
2025-08-26,Clothing,Jeans,West,2,57.03,114.06,3.6
2025-08-26,Electronics,Laptop,West,1,919.05,919.05,3.7
2025-08-26,Home,Vacuum,South,2,194.63,389.26,5.0
2025-08-26,Beauty,Mascara,West,1,19.36,19.36,2.7
2025-08-27,Sports,Running Shoes,West,4,90.87,363.48,3.9
2025-08-27,Electronics,Laptop,West,2,1035.83,2071.66,5.0
2025-08-27,Sports,Bicycle,West,1,433.52,433.52,4.4
2025-08-27,Electronics,Headphones,North,1,161.09,161.09,3.7
2025-08-27,Home,Coffee Maker,West,3,84.39,253.17,4.8
2025-08-27,Clothing,Jacket,East,1,125.38,125.38,2.8
2025-08-27,Home,Sofa,South,3,570.09,1710.27,4.7
2025-08-27,Sports,Running Shoes,South,1,92.95,92.95,4.0
2025-08-27,Sports,Yoga Mat,West,3,29.88,89.64,5.0
2025-08-27,Beauty,Face Cream,South,2,32.56,65.12,4.4
2025-08-27,Electronics,Headphones,East,1,159.17,159.17,4.1
2025-08-27,Home,Coffee Maker,North,1,97.88,97.88,4.4
2025-08-27,Electronics,Smartwatch,East,4,235.87,943.48,4.4
2025-08-28,Clothing,Sneakers,East,3,76.69,230.07,5.0
2025-08-28,Clothing,Jacket,South,1,119.65,119.65,5.0
2025-08-28,Clothing,Sneakers,South,1,73.24,73.24,4.5
2025-08-28,Beauty,Lipstick,South,5,14.7,73.5,4.8
2025-08-28,Home,Vacuum,West,1,162.87,162.87,5.0
2025-08-28,Clothing,Jacket,North,2,116.62,233.24,4.4
2025-08-28,Clothing,T-Shirt,West,1,24.65,24.65,4.1
2025-08-28,Electronics,Headphones,West,5,160.75,803.75,3.2
2025-08-28,Home,Vacuum,North,1,169.77,169.77,5.0
2025-08-28,Electronics,Headphones,East,1,135.63,135.63,3.3
2025-08-29,Home,Coffee Maker,North,1,97.3,97.3,3.6
2025-08-29,Electronics,Headphones,South,1,145.93,145.93,3.4
2025-08-29,Clothing,Jeans,East,1,60.03,60.03,4.2
2025-08-29,Clothing,Sneakers,North,1,73.57,73.57,4.7
2025-08-29,Clothing,T-Shirt,North,3,25.35,76.05,4.1
2025-08-29,Sports,Running Shoes,East,4,97.69,390.76,4.4
2025-08-29,Sports,Bicycle,East,1,449.6,449.6,3.4
2025-08-29,Clothing,T-Shirt,West,1,25.47,25.47,3.9
2025-08-29,Electronics,Smartphone,South,1,749.88,749.88,3.6
2025-08-29,Electronics,Laptop,North,1,1030.41,1030.41,5.0
2025-08-29,Sports,Dumbbell,North,1,38.49,38.49,4.2
2025-08-29,Clothing,Sneakers,South,1,87.58,87.58,5.0
2025-08-29,Home,Blender,East,1,46.27,46.27,3.5
2025-08-30,Sports,Dumbbell,South,2,39.59,79.18,4.7
2025-08-30,Clothing,Sneakers,North,4,85.33,341.32,5.0
2025-08-30,Electronics,Laptop,South,3,1096.99,3290.97,4.0
2025-08-30,Electronics,Laptop,South,1,1078.51,1078.51,4.5
2025-08-30,Beauty,Lipstick,West,1,15.71,15.71,4.7
2025-08-30,Electronics,Laptop,West,3,1062.04,3186.12,4.2
2025-08-30,Sports,Running Shoes,South,3,95.7,287.1,4.9
2025-08-30,Electronics,Smartwatch,East,1,237.85,237.85,3.6
2025-08-30,Clothing,Jeans,North,1,54.51,54.51,3.6
2025-08-31,Beauty,Face Cream,South,5,33.64,168.2,5.0
2025-08-31,Sports,Bicycle,West,2,483.31,966.62,5.0
2025-08-31,Beauty,Lipstick,North,2,16.04,32.08,4.7
2025-08-31,Electronics,Smartwatch,West,1,236.25,236.25,5.0
2025-08-31,Clothing,T-Shirt,West,1,26.4,26.4,4.9
2025-08-31,Sports,Bicycle,South,2,415.33,830.66,3.2
2025-08-31,Sports,Bicycle,West,4,468.21,1872.84,5.0
2025-08-31,Beauty,Mascara,West,2,18.96,37.92,3.6
2025-08-31,Electronics,Laptop,East,1,1051.32,1051.32,4.4
2025-08-31,Beauty,Mascara,East,3,18.75,56.25,4.7
2025-09-01,Clothing,Jeans,South,5,59.54,297.7,4.6
2025-09-01,Sports,Dumbbell,South,1,36.75,36.75,4.8
2025-09-01,Clothing,Sneakers,North,2,86.19,172.38,4.7
2025-09-01,Sports,Yoga Mat,West,1,30.38,30.38,3.9
2025-09-01,Beauty,Face Cream,South,2,33.41,66.82,4.6
2025-09-01,Sports,Dumbbell,West,2,43.91,87.82,4.9
2025-09-01,Sports,Yoga Mat,North,5,30.78,153.9,2.9
2025-09-01,Beauty,Lipstick,East,3,16.31,48.93,3.4
2025-09-01,Electronics,Smartphone,North,2,646.77,1293.54,4.2
2025-09-01,Home,Coffee Maker,East,4,98.25,393.0,4.0
2025-09-01,Electronics,Smartphone,South,2,685.71,1371.42,2.5
2025-09-01,Beauty,Lipstick,East,2,14.94,29.88,4.2
2025-09-01,Clothing,Jacket,West,2,123.91,247.82,4.0
2025-09-01,Home,Blender,East,1,52.8,52.8,3.5
2025-09-02,Beauty,Lipstick,North,3,15.67,47.01,3.4
2025-09-02,Home,Blender,North,1,54.98,54.98,4.4
2025-09-02,Clothing,Jeans,North,1,62.23,62.23,3.9
2025-09-02,Clothing,Jacket,North,1,121.57,121.57,5.0
2025-09-02,Sports,Yoga Mat,East,3,28.11,84.33,3.5
2025-09-02,Clothing,Jeans,West,1,55.55,55.55,4.1
2025-09-02,Sports,Yoga Mat,West,1,29.22,29.22,4.0
2025-09-02,Sports,Yoga Mat,South,1,31.1,31.1,3.7
2025-09-02,Home,Coffee Maker,South,1,96.21,96.21,4.4
2025-09-03,Beauty,Face Cream,North,1,37.43,37.43,3.8
2025-09-03,Beauty,Face Cream,West,2,37.05,74.1,5.0
2025-09-03,Sports,Yoga Mat,North,1,27.57,27.57,3.2
2025-09-03,Electronics,Smartwatch,East,3,232.91,698.73,4.9
2025-09-03,Sports,Dumbbell,North,1,41.31,41.31,4.1
2025-09-03,Beauty,Face Cream,West,1,34.31,34.31,4.0
2025-09-04,Sports,Running Shoes,North,2,96.08,192.16,4.2
2025-09-04,Clothing,Jeans,South,2,57.8,115.6,4.1
2025-09-04,Clothing,Jacket,West,1,130.27,130.27,4.0
2025-09-04,Clothing,Sneakers,North,1,84.67,84.67,4.5
2025-09-04,Electronics,Headphones,North,3,137.18,411.54,3.9
2025-09-04,Clothing,Jeans,South,2,57.95,115.9,5.0
2025-09-04,Beauty,Face Cream,South,2,31.92,63.84,4.7
2025-09-04,Home,Vacuum,East,4,171.09,684.36,5.0
2025-09-04,Clothing,Jacket,South,1,123.42,123.42,3.6
2025-09-04,Home,Blender,South,1,52.26,52.26,4.4
2025-09-04,Electronics,Smartphone,North,2,645.15,1290.3,4.2
2025-09-05,Clothing,Sneakers,North,1,80.16,80.16,3.1
2025-09-05,Home,Vacuum,South,3,196.28,588.84,3.8
2025-09-05,Clothing,Jacket,North,1,112.55,112.55,3.4
2025-09-05,Electronics,Smartphone,South,1,639.56,639.56,5.0
2025-09-05,Home,Coffee Maker,East,2,97.57,195.14,3.6
2025-09-05,Sports,Bicycle,South,2,457.28,914.56,5.0
2025-09-05,Clothing,Sneakers,South,1,84.92,84.92,4.1
2025-09-06,Sports,Dumbbell,South,1,37.96,37.96,3.6
2025-09-06,Home,Vacuum,North,1,168.71,168.71,4.5
2025-09-06,Sports,Yoga Mat,West,1,27.17,27.17,4.7
2025-09-06,Clothing,Jacket,East,3,128.34,385.02,3.7
2025-09-06,Electronics,Smartwatch,West,4,263.66,1054.64,2.8
2025-09-06,Electronics,Smartphone,North,3,678.36,2035.08,5.0
2025-09-06,Beauty,Perfume,East,2,79.26,158.52,4.0
2025-09-06,Home,Blender,West,1,50.18,50.18,5.0
2025-09-06,Clothing,Jeans,West,1,57.81,57.81,5.0
2025-09-07,Home,Vacuum,East,1,170.27,170.27,4.6
2025-09-07,Electronics,Laptop,South,2,1092.17,2184.34,5.0
2025-09-07,Sports,Dumbbell,North,1,39.63,39.63,4.9
2025-09-07,Sports,Running Shoes,East,3,82.31,246.93,5.0
2025-09-07,Electronics,Smartwatch,East,3,250.97,752.91,4.4
2025-09-08,Electronics,Headphones,East,3,142.4,427.2,5.0
2025-09-08,Beauty,Lipstick,West,3,16.08,48.24,2.6
2025-09-08,Electronics,Smartphone,East,1,725.36,725.36,4.8
2025-09-08,Electronics,Smartwatch,East,3,238.9,716.7,2.4
2025-09-08,Electronics,Headphones,East,2,162.71,325.42,5.0
2025-09-08,Beauty,Lipstick,East,1,16.22,16.22,4.8
2025-09-09,Electronics,Laptop,North,5,1031.72,5158.6,4.2
2025-09-09,Electronics,Headphones,East,2,161.95,323.9,3.2
2025-09-09,Clothing,Jacket,East,2,131.6,263.2,3.7
2025-09-09,Sports,Yoga Mat,South,2,27.03,54.06,2.6
2025-09-09,Electronics,Smartphone,South,1,644.04,644.04,4.7
2025-09-09,Electronics,Headphones,West,1,145.06,145.06,2.8
2025-09-09,Beauty,Lipstick,North,1,14.03,14.03,4.5
2025-09-09,Electronics,Laptop,East,3,1093.72,3281.16,4.0
2025-09-09,Beauty,Perfume,East,3,72.85,218.55,4.8
2025-09-09,Electronics,Laptop,West,2,1075.98,2151.96,4.4
2025-09-09,Home,Sofa,East,3,620.14,1860.42,3.6
2025-09-09,Sports,Dumbbell,South,2,42.38,84.76,4.7
2025-09-10,Beauty,Lipstick,West,1,15.4,15.4,2.7
2025-09-10,Home,Blender,West,1,52.77,52.77,4.1
2025-09-10,Clothing,T-Shirt,West,1,25.35,25.35,3.9
2025-09-10,Electronics,Laptop,East,1,1041.43,1041.43,5.0
2025-09-10,Electronics,Headphones,West,1,146.67,146.67,3.7
2025-09-10,Home,Sofa,West,1,590.14,590.14,4.8
2025-09-10,Electronics,Smartphone,South,3,683.16,2049.48,4.8
2025-09-10,Clothing,Jeans,North,1,65.86,65.86,4.6
2025-09-10,Electronics,Headphones,South,4,147.93,591.72,4.0
2025-09-10,Sports,Bicycle,East,1,458.06,458.06,4.8
2025-09-10,Clothing,Jacket,West,1,115.87,115.87,4.4
2025-09-11,Sports,Yoga Mat,West,3,31.92,95.76,3.9
2025-09-11,Sports,Running Shoes,East,1,84.39,84.39,5.0
2025-09-11,Clothing,T-Shirt,West,1,27.35,27.35,3.1
2025-09-11,Beauty,Mascara,South,2,20.31,40.62,4.5
2025-09-11,Sports,Dumbbell,East,1,36.83,36.83,4.9
2025-09-11,Clothing,Jacket,East,2,111.6,223.2,4.6
2025-09-11,Sports,Running Shoes,East,3,98.02,294.06,4.4
2025-09-11,Home,Sofa,North,1,547.71,547.71,3.8
2025-09-11,Home,Coffee Maker,East,1,85.55,85.55,3.0
2025-09-12,Clothing,T-Shirt,West,3,24.82,74.46,4.4
2025-09-12,Electronics,Smartwatch,West,1,241.32,241.32,3.3
2025-09-12,Electronics,Laptop,North,3,956.31,2868.93,4.2
2025-09-12,Sports,Dumbbell,North,2,43.61,87.22,5.0
2025-09-12,Clothing,Jeans,North,1,60.01,60.01,5.0
2025-09-12,Electronics,Smartwatch,North,3,266.2,798.6,4.6
2025-09-12,Home,Blender,North,3,51.63,154.89,5.0
2025-09-13,Sports,Bicycle,East,1,471.34,471.34,4.4
2025-09-13,Electronics,Headphones,East,1,147.34,147.34,2.9
2025-09-13,Beauty,Face Cream,West,2,32.81,65.62,3.6
2025-09-13,Beauty,Mascara,East,1,21.52,21.52,4.5
2025-09-13,Beauty,Perfume,North,1,73.62,73.62,5.0
2025-09-13,Sports,Dumbbell,North,4,41.61,166.44,4.5
2025-09-13,Sports,Bicycle,East,1,456.35,456.35,4.9
2025-09-13,Home,Sofa,West,1,562.65,562.65,5.0
2025-09-13,Sports,Yoga Mat,North,4,28.51,114.04,2.5
2025-09-13,Clothing,Jeans,South,1,57.18,57.18,4.0
2025-09-13,Beauty,Face Cream,North,1,33.12,33.12,4.2
2025-09-14,Clothing,Sneakers,South,1,84.66,84.66,4.0
2025-09-14,Beauty,Lipstick,South,1,14.4,14.4,4.1
2025-09-14,Clothing,Jeans,East,4,65.64,262.56,3.0
2025-09-14,Home,Sofa,East,1,633.33,633.33,3.6
2025-09-14,Home,Blender,West,1,52.57,52.57,3.6
2025-09-14,Home,Coffee Maker,North,2,96.47,192.94,2.4
2025-09-14,Home,Blender,South,1,47.72,47.72,5.0
2025-09-14,Clothing,Jacket,South,1,117.21,117.21,3.9
2025-09-14,Clothing,Jacket,South,3,113.43,340.29,4.2
2025-09-15,Beauty,Perfume,South,2,73.5,147.0,4.0
2025-09-15,Electronics,Laptop,South,3,1053.1,3159.3,4.6
2025-09-15,Home,Vacuum,East,2,173.02,346.04,4.5
2025-09-15,Home,Coffee Maker,South,3,84.63,253.89,4.3
2025-09-15,Home,Vacuum,North,2,167.68,335.36,3.9
2025-09-15,Sports,Bicycle,South,2,483.52,967.04,5.0
2025-09-15,Electronics,Smartphone,North,2,747.91,1495.82,4.0
2025-09-16,Beauty,Face Cream,East,2,31.51,63.02,4.2
2025-09-16,Electronics,Smartwatch,North,1,257.66,257.66,3.5
2025-09-16,Sports,Dumbbell,North,3,40.3,120.9,3.8
2025-09-16,Beauty,Mascara,North,1,18.31,18.31,3.8
2025-09-16,Sports,Dumbbell,North,1,39.76,39.76,4.0
2025-09-16,Beauty,Lipstick,North,2,14.37,28.74,4.7
2025-09-17,Electronics,Laptop,East,3,958.77,2876.31,5.0
2025-09-17,Sports,Running Shoes,North,3,93.11,279.33,4.8
2025-09-17,Sports,Dumbbell,East,2,37.05,74.1,4.4
2025-09-17,Home,Coffee Maker,West,1,82.98,82.98,2.8
2025-09-17,Sports,Dumbbell,East,1,40.57,40.57,5.0
2025-09-17,Home,Coffee Maker,West,3,97.47,292.41,3.8
2025-09-17,Sports,Bicycle,South,4,473.86,1895.44,4.7
2025-09-17,Home,Coffee Maker,West,1,89.81,89.81,4.4
2025-09-17,Clothing,T-Shirt,East,1,25.98,25.98,3.6
2025-09-18,Beauty,Lipstick,West,2,14.9,29.8,3.4
2025-09-18,Electronics,Smartwatch,East,3,255.18,765.54,4.0
2025-09-18,Beauty,Face Cream,East,1,32.72,32.72,4.9
2025-09-18,Electronics,Laptop,West,1,916.34,916.34,5.0
2025-09-18,Electronics,Smartwatch,West,2,257.14,514.28,3.7
2025-09-18,Beauty,Perfume,East,4,77.74,310.96,5.0
2025-09-18,Electronics,Laptop,South,1,957.38,957.38,2.8
2025-09-18,Home,Sofa,North,2,565.84,1131.68,4.6
2025-09-18,Sports,Bicycle,East,2,469.32,938.64,4.8
2025-09-18,Clothing,Jeans,North,4,62.32,249.28,3.3
2025-09-18,Beauty,Lipstick,East,1,14.36,14.36,3.4
2025-09-19,Electronics,Laptop,East,3,1007.85,3023.55,3.6
2025-09-19,Home,Blender,South,1,53.76,53.76,4.8
2025-09-19,Sports,Running Shoes,North,1,83.87,83.87,4.2
2025-09-19,Sports,Yoga Mat,West,1,30.35,30.35,4.5
2025-09-19,Home,Vacuum,West,2,189.48,378.96,4.9
2025-09-19,Clothing,Jeans,North,1,55.54,55.54,4.0
2025-09-19,Electronics,Smartwatch,South,1,256.98,256.98,4.6
2025-09-20,Beauty,Perfume,South,2,80.96,161.92,3.9
2025-09-20,Sports,Bicycle,West,1,489.23,489.23,3.8
2025-09-20,Electronics,Smartwatch,East,1,262.6,262.6,4.7
2025-09-20,Home,Vacuum,East,1,190.7,190.7,3.7
2025-09-20,Clothing,Jacket,East,4,110.22,440.88,3.5
2025-09-20,Beauty,Lipstick,North,4,13.75,55.0,4.2
2025-09-20,Electronics,Laptop,East,3,1085.24,3255.72,4.4
2025-09-21,Home,Sofa,East,2,607.15,1214.3,5.0
2025-09-21,Electronics,Headphones,South,1,149.04,149.04,4.8
2025-09-21,Home,Blender,West,2,45.3,90.6,4.3
2025-09-21,Electronics,Smartphone,North,1,755.26,755.26,4.4
2025-09-21,Beauty,Lipstick,East,1,13.58,13.58,3.9
2025-09-21,Beauty,Face Cream,East,3,36.59,109.77,5.0
2025-09-22,Clothing,Sneakers,North,2,74.41,148.82,5.0
2025-09-22,Sports,Dumbbell,North,1,39.47,39.47,3.5
2025-09-22,Home,Blender,North,1,51.11,51.11,3.8
2025-09-22,Home,Coffee Maker,South,2,84.57,169.14,3.2
2025-09-22,Clothing,Jeans,East,1,61.53,61.53,4.6
2025-09-22,Sports,Dumbbell,North,1,42.39,42.39,4.2
2025-09-22,Beauty,Perfume,South,1,87.63,87.63,4.5
2025-09-22,Sports,Running Shoes,North,2,84.5,169.0,3.6
2025-09-22,Beauty,Face Cream,South,1,35.41,35.41,3.0
2025-09-22,Sports,Yoga Mat,North,1,31.59,31.59,4.9
2025-09-22,Home,Vacuum,East,1,183.48,183.48,4.4
2025-09-22,Clothing,Jacket,East,2,117.52,235.04,4.2
2025-09-23,Home,Vacuum,South,1,184.1,184.1,4.3
2025-09-23,Beauty,Mascara,North,1,22.0,22.0,4.5
2025-09-23,Beauty,Face Cream,South,1,33.97,33.97,3.8
2025-09-23,Sports,Running Shoes,West,2,86.41,172.82,4.1
2025-09-23,Home,Coffee Maker,West,1,90.41,90.41,4.8
2025-09-23,Home,Coffee Maker,West,1,83.69,83.69,4.3
2025-09-23,Sports,Running Shoes,South,1,90.68,90.68,4.1
2025-09-23,Home,Blender,East,2,53.77,107.54,3.3
2025-09-23,Home,Vacuum,East,3,185.53,556.59,3.7
2025-09-23,Sports,Bicycle,North,1,451.81,451.81,5.0
2025-09-24,Sports,Running Shoes,North,2,91.53,183.06,4.3
2025-09-24,Home,Coffee Maker,North,1,87.68,87.68,4.1
2025-09-24,Electronics,Smartwatch,West,1,256.23,256.23,4.6
2025-09-24,Beauty,Mascara,South,3,21.47,64.41,3.9
2025-09-24,Clothing,Sneakers,South,2,84.54,169.08,4.0
2025-09-24,Clothing,Jeans,East,1,62.58,62.58,2.8
2025-09-24,Electronics,Smartwatch,East,1,269.36,269.36,2.8
2025-09-24,Sports,Running Shoes,East,1,96.49,96.49,4.0
2025-09-24,Electronics,Smartwatch,South,3,265.66,796.98,4.6
2025-09-25,Beauty,Lipstick,West,5,16.4,82.0,2.2
2025-09-25,Home,Blender,South,2,54.42,108.84,4.2
2025-09-25,Sports,Yoga Mat,North,4,29.56,118.24,2.7
2025-09-25,Home,Sofa,West,1,555.04,555.04,3.4
2025-09-25,Electronics,Laptop,South,2,1063.5,2127.0,5.0
2025-09-25,Home,Coffee Maker,South,2,82.17,164.34,3.2
2025-09-25,Beauty,Lipstick,East,2,15.89,31.78,4.0
2025-09-25,Home,Coffee Maker,South,3,84.89,254.67,4.0
2025-09-25,Home,Coffee Maker,West,1,81.56,81.56,3.8
2025-09-25,Clothing,Jacket,West,2,125.42,250.84,2.7
2025-09-26,Electronics,Headphones,West,1,164.3,164.3,4.6
2025-09-26,Clothing,Jacket,East,2,118.23,236.46,3.3
2025-09-26,Sports,Running Shoes,East,1,98.02,98.02,5.0
2025-09-26,Electronics,Laptop,North,1,910.49,910.49,4.9
2025-09-26,Clothing,Jacket,West,1,109.57,109.57,4.8
2025-09-26,Electronics,Headphones,West,4,135.74,542.96,4.0
2025-09-26,Home,Vacuum,South,4,166.02,664.08,5.0
2025-09-26,Clothing,Jacket,West,1,127.49,127.49,3.7
2025-09-26,Clothing,Jeans,West,2,63.83,127.66,4.6
2025-09-26,Sports,Bicycle,North,3,433.93,1301.79,3.9
2025-09-27,Beauty,Mascara,North,3,20.33,60.99,4.3
2025-09-27,Clothing,Jacket,South,1,118.38,118.38,4.5
2025-09-27,Clothing,Jeans,East,1,57.06,57.06,3.4
2025-09-27,Electronics,Laptop,East,3,952.08,2856.24,2.7
2025-09-27,Sports,Bicycle,South,3,462.1,1386.3,5.0
2025-09-27,Sports,Bicycle,East,3,420.74,1262.22,3.4
2025-09-27,Clothing,Sneakers,South,4,74.41,297.64,2.7
2025-09-27,Clothing,Jacket,West,1,124.92,124.92,4.8
2025-09-27,Home,Sofa,North,3,573.09,1719.27,3.5
2025-09-27,Electronics,Smartphone,North,2,714.19,1428.38,3.7
2025-09-27,Home,Blender,West,1,50.07,50.07,5.0
2025-09-28,Beauty,Perfume,West,5,76.35,381.75,4.3
2025-09-28,Clothing,Jeans,East,4,64.07,256.28,3.6
2025-09-28,Beauty,Perfume,East,3,76.75,230.25,3.8
2025-09-28,Home,Vacuum,North,2,189.29,378.58,3.5
2025-09-28,Beauty,Lipstick,East,4,13.82,55.28,3.5
2025-09-28,Clothing,T-Shirt,North,1,22.77,22.77,3.1
2025-09-28,Clothing,Sneakers,South,1,84.26,84.26,4.1
2025-09-28,Sports,Yoga Mat,North,4,29.32,117.28,4.3
2025-09-28,Home,Vacuum,West,2,179.25,358.5,3.0
2025-09-28,Beauty,Lipstick,South,4,15.13,60.52,4.7
2025-09-28,Clothing,Jacket,South,2,129.87,259.74,3.3
2025-09-28,Beauty,Perfume,East,2,81.04,162.08,4.7
2025-09-28,Clothing,Sneakers,South,1,72.43,72.43,3.3
2025-09-28,Electronics,Smartphone,West,1,761.29,761.29,3.6
2025-09-29,Clothing,Sneakers,South,2,81.77,163.54,4.0
2025-09-29,Electronics,Smartwatch,East,1,265.82,265.82,3.6
2025-09-29,Clothing,Jacket,South,1,120.73,120.73,4.1
2025-09-29,Beauty,Lipstick,West,3,14.4,43.2,4.4
2025-09-29,Sports,Running Shoes,South,1,97.34,97.34,3.1
2025-09-29,Clothing,T-Shirt,South,1,25.16,25.16,5.0
